Ora,Grado,Giorno,Mese,Anno,GradoFix,OraFix,OraFix2,OraFix3,OraFix4
"h:""00:50<br><span class=\""smaller soft\"">So, 1. Jan<\/span>""},","h:""13&nbsp;°C""},",01,01,2012,"['1', '3']",[],00:50,0,00:50:00
"h:""21:50""},","h:""9&nbsp;°C""},",11,01,2012,['9'],[],21:50,21,21:50:00
"h:""22:50""},","h:""8&nbsp;°C""},",11,01,2012,['8'],[],22:50,22,22:50:00
"h:""23:50""},","h:""7&nbsp;°C""},",11,01,2012,['7'],[],23:50,23,23:50:00
"h:""00:50<br><span class=\""smaller soft\"">Do, 12. Jan<\/span>""},","h:""7&nbsp;°C""},",12,01,2012,['7'],[],00:50,0,00:50:00
"h:""01:50""},","h:""7&nbsp;°C""},",12,01,2012,['7'],[],01:50,1,01:50:00
"h:""02:50""},","h:""7&nbsp;°C""},",12,01,2012,['7'],[],02:50,2,02:50:00
"h:""03:50""},","h:""7&nbsp;°C""},",12,01,2012,['7'],[],03:50,3,03:50:00
"h:""04:50""},","h:""8&nbsp;°C""},",12,01,2012,['8'],[],04:50,4,04:50:00
"h:""05:50""},","h:""8&nbsp;°C""},",12,01,2012,['8'],[],05:50,5,05:50:00
"h:""06:50""},","h:""9&nbsp;°C""},",12,01,2012,['9'],[],06:50,6,06:50:00
"h:""07:50""},","h:""9&nbsp;°C""},",12,01,2012,['9'],[],07:50,7,07:50:00
"h:""08:50""},","h:""9&nbsp;°C""},",12,01,2012,['9'],[],08:50,8,08:50:00
"h:""09:50""},","h:""10&nbsp;°C""},",12,01,2012,"['1', '0']",[],09:50,9,09:50:00
"h:""10:50""},","h:""10&nbsp;°C""},",12,01,2012,"['1', '0']",[],10:50,10,10:50:00
"h:""11:50""},","h:""12&nbsp;°C""},",12,01,2012,"['1', '2']",[],11:50,11,11:50:00
"h:""12:50""},","h:""13&nbsp;°C""},",12,01,2012,"['1', '3']",[],12:50,12,12:50:00
"h:""13:50""},","h:""11&nbsp;°C""},",12,01,2012,"['1', '1']",[],13:50,13,13:50:00
"h:""14:50""},","h:""11&nbsp;°C""},",12,01,2012,"['1', '1']",[],14:50,14,14:50:00
"h:""15:50""},","h:""10&nbsp;°C""},",12,01,2012,"['1', '0']",[],15:50,15,15:50:00
"h:""16:50""},","h:""8&nbsp;°C""},",12,01,2012,['8'],[],16:50,16,16:50:00
"h:""17:50""},","h:""7&nbsp;°C""},",12,01,2012,['7'],[],17:50,17,17:50:00
"h:""18:50""},","h:""5&nbsp;°C""},",12,01,2012,['5'],[],18:50,18,18:50:00
"h:""19:50""},","h:""5&nbsp;°C""},",12,01,2012,['5'],[],19:50,19,19:50:00
"h:""20:50""},","h:""5&nbsp;°C""},",12,01,2012,['5'],[],20:50,20,20:50:00
"h:""21:50""},","h:""5&nbsp;°C""},",12,01,2012,['5'],[],21:50,21,21:50:00
"h:""22:50""},","h:""4&nbsp;°C""},",12,01,2012,['4'],[],22:50,22,22:50:00
"h:""23:50""},","h:""3&nbsp;°C""},",12,01,2012,['3'],[],23:50,23,23:50:00
"h:""00:50<br><span class=\""smaller soft\"">Fr, 13. Jan<\/span>""},","h:""2&nbsp;°C""},",13,01,2012,['2'],[],00:50,0,00:50:00
"h:""01:50""},","h:""0&nbsp;°C""},",13,01,2012,['0'],[],01:50,1,01:50:00
"h:""02:50""},","h:""1&nbsp;°C""},",13,01,2012,['1'],[],02:50,2,02:50:00
"h:""03:50""},","h:""0&nbsp;°C""},",13,01,2012,['0'],[],03:50,3,03:50:00
"h:""04:50""},","h:""-2&nbsp;°C""},",13,01,2012,['-2'],[],04:50,4,04:50:00
"h:""05:50""},","h:""-2&nbsp;°C""},",13,01,2012,['-2'],[],05:50,5,05:50:00
"h:""06:50""},","h:""0&nbsp;°C""},",13,01,2012,['0'],[],06:50,6,06:50:00
"h:""07:50""},","h:""1&nbsp;°C""},",13,01,2012,['1'],[],07:50,7,07:50:00
"h:""08:50""},","h:""1&nbsp;°C""},",13,01,2012,['1'],[],08:50,8,08:50:00
"h:""09:50""},","h:""3&nbsp;°C""},",13,01,2012,['3'],[],09:50,9,09:50:00
"h:""10:50""},","h:""5&nbsp;°C""},",13,01,2012,['5'],[],10:50,10,10:50:00
"h:""11:50""},","h:""6&nbsp;°C""},",13,01,2012,['6'],[],11:50,11,11:50:00
"h:""12:50""},","h:""6&nbsp;°C""},",13,01,2012,['6'],[],12:50,12,12:50:00
"h:""13:50""},","h:""6&nbsp;°C""},",13,01,2012,['6'],[],13:50,13,13:50:00
"h:""14:50""},","h:""6&nbsp;°C""},",13,01,2012,['6'],[],14:50,14,14:50:00
"h:""15:50""},","h:""5&nbsp;°C""},",13,01,2012,['5'],[],15:50,15,15:50:00
"h:""16:50""},","h:""3&nbsp;°C""},",13,01,2012,['3'],[],16:50,16,16:50:00
"h:""17:50""},","h:""1&nbsp;°C""},",13,01,2012,['1'],[],17:50,17,17:50:00
"h:""18:50""},","h:""0&nbsp;°C""},",13,01,2012,['0'],[],18:50,18,18:50:00
"h:""19:50""},","h:""-1&nbsp;°C""},",13,01,2012,['-1'],[],19:50,19,19:50:00
"h:""20:50""},","h:""-2&nbsp;°C""},",13,01,2012,['-2'],[],20:50,20,20:50:00
"h:""21:50""},","h:""-2&nbsp;°C""},",13,01,2012,['-2'],[],21:50,21,21:50:00
"h:""22:50""},","h:""-3&nbsp;°C""},",13,01,2012,['-3'],[],22:50,22,22:50:00
"h:""23:50""},","h:""-3&nbsp;°C""},",13,01,2012,['-3'],[],23:50,23,23:50:00
"h:""00:50<br><span class=\""smaller soft\"">Sa, 14. Jan<\/span>""},","h:""-4&nbsp;°C""},",14,01,2012,['-4'],[],00:50,0,00:50:00
"h:""01:50""},","h:""-4&nbsp;°C""},",14,01,2012,['-4'],[],01:50,1,01:50:00
"h:""02:50""},","h:""-3&nbsp;°C""},",14,01,2012,['-3'],[],02:50,2,02:50:00
"h:""03:50""},","h:""-4&nbsp;°C""},",14,01,2012,['-4'],[],03:50,3,03:50:00
"h:""04:50""},","h:""-4&nbsp;°C""},",14,01,2012,['-4'],[],04:50,4,04:50:00
"h:""05:50""},","h:""-5&nbsp;°C""},",14,01,2012,['-5'],[],05:50,5,05:50:00
"h:""06:50""},","h:""-5&nbsp;°C""},",14,01,2012,['-5'],[],06:50,6,06:50:00
"h:""07:50""},","h:""-5&nbsp;°C""},",14,01,2012,['-5'],[],07:50,7,07:50:00
"h:""08:50""},","h:""-4&nbsp;°C""},",14,01,2012,['-4'],[],08:50,8,08:50:00
"h:""09:50""},","h:""-2&nbsp;°C""},",14,01,2012,['-2'],[],09:50,9,09:50:00
"h:""10:50""},","h:""1&nbsp;°C""},",14,01,2012,['1'],[],10:50,10,10:50:00
"h:""11:50""},","h:""3&nbsp;°C""},",14,01,2012,['3'],[],11:50,11,11:50:00
"h:""12:50""},","h:""6&nbsp;°C""},",14,01,2012,['6'],[],12:50,12,12:50:00
"h:""13:50""},","h:""7&nbsp;°C""},",14,01,2012,['7'],[],13:50,13,13:50:00
"h:""14:50""},","h:""7&nbsp;°C""},",14,01,2012,['7'],[],14:50,14,14:50:00
"h:""15:50""},","h:""5&nbsp;°C""},",14,01,2012,['5'],[],15:50,15,15:50:00
"h:""16:50""},","h:""3&nbsp;°C""},",14,01,2012,['3'],[],16:50,16,16:50:00
"h:""17:50""},","h:""2&nbsp;°C""},",14,01,2012,['2'],[],17:50,17,17:50:00
"h:""18:50""},","h:""1&nbsp;°C""},",14,01,2012,['1'],[],18:50,18,18:50:00
"h:""19:50""},","h:""1&nbsp;°C""},",14,01,2012,['1'],[],19:50,19,19:50:00
"h:""20:50""},","h:""-1&nbsp;°C""},",14,01,2012,['-1'],[],20:50,20,20:50:00
"h:""21:50""},","h:""-1&nbsp;°C""},",14,01,2012,['-1'],[],21:50,21,21:50:00
"h:""22:50""},","h:""-1&nbsp;°C""},",14,01,2012,['-1'],[],22:50,22,22:50:00
"h:""23:50""},","h:""0&nbsp;°C""},",14,01,2012,['0'],[],23:50,23,23:50:00
"h:""00:50<br><span class=\""smaller soft\"">So, 15. Jan<\/span>""},","h:""1&nbsp;°C""},",15,01,2012,['1'],[],00:50,0,00:50:00
"h:""01:50""},","h:""0&nbsp;°C""},",15,01,2012,['0'],[],01:50,1,01:50:00
"h:""02:50""},","h:""-1&nbsp;°C""},",15,01,2012,['-1'],[],02:50,2,02:50:00
"h:""03:50""},","h:""-2&nbsp;°C""},",15,01,2012,['-2'],[],03:50,3,03:50:00
"h:""04:50""},","h:""-3&nbsp;°C""},",15,01,2012,['-3'],[],04:50,4,04:50:00
"h:""05:50""},","h:""-4&nbsp;°C""},",15,01,2012,['-4'],[],05:50,5,05:50:00
"h:""06:50""},","h:""-4&nbsp;°C""},",15,01,2012,['-4'],[],06:50,6,06:50:00
"h:""07:50""},","h:""-4&nbsp;°C""},",15,01,2012,['-4'],[],07:50,7,07:50:00
"h:""08:50""},","h:""0&nbsp;°C""},",15,01,2012,['0'],[],08:50,8,08:50:00
"h:""09:50""},","h:""3&nbsp;°C""},",15,01,2012,['3'],[],09:50,9,09:50:00
"h:""10:50""},","h:""5&nbsp;°C""},",15,01,2012,['5'],[],10:50,10,10:50:00
"h:""11:50""},","h:""6&nbsp;°C""},",15,01,2012,['6'],[],11:50,11,11:50:00
"h:""12:50""},","h:""7&nbsp;°C""},",15,01,2012,['7'],[],12:50,12,12:50:00
"h:""13:50""},","h:""7&nbsp;°C""},",15,01,2012,['7'],[],13:50,13,13:50:00
"h:""14:50""},","h:""7&nbsp;°C""},",15,01,2012,['7'],[],14:50,14,14:50:00
"h:""15:50""},","h:""5&nbsp;°C""},",15,01,2012,['5'],[],15:50,15,15:50:00
"h:""16:50""},","h:""4&nbsp;°C""},",15,01,2012,['4'],[],16:50,16,16:50:00
"h:""17:50""},","h:""3&nbsp;°C""},",15,01,2012,['3'],[],17:50,17,17:50:00
"h:""18:50""},","h:""3&nbsp;°C""},",15,01,2012,['3'],[],18:50,18,18:50:00
"h:""19:50""},","h:""3&nbsp;°C""},",15,01,2012,['3'],[],19:50,19,19:50:00
"h:""20:50""},","h:""2&nbsp;°C""},",15,01,2012,['2'],[],20:50,20,20:50:00
"h:""21:50""},","h:""2&nbsp;°C""},",15,01,2012,['2'],[],21:50,21,21:50:00
"h:""22:50""},","h:""3&nbsp;°C""},",15,01,2012,['3'],[],22:50,22,22:50:00
"h:""23:50""},","h:""2&nbsp;°C""},",15,01,2012,['2'],[],23:50,23,23:50:00
"h:""00:50<br><span class=\""smaller soft\"">Mo, 16. Jan<\/span>""},","h:""2&nbsp;°C""},",16,01,2012,['2'],[],00:50,0,00:50:00
"h:""01:50""},","h:""2&nbsp;°C""},",16,01,2012,['2'],[],01:50,1,01:50:00
"h:""02:50""},","h:""0&nbsp;°C""},",16,01,2012,['0'],[],02:50,2,02:50:00
"h:""03:50""},","h:""-1&nbsp;°C""},",16,01,2012,['-1'],[],03:50,3,03:50:00
"h:""04:50""},","h:""-3&nbsp;°C""},",16,01,2012,['-3'],[],04:50,4,04:50:00
"h:""05:50""},","h:""-1&nbsp;°C""},",16,01,2012,['-1'],[],05:50,5,05:50:00
"h:""06:50""},","h:""-2&nbsp;°C""},",16,01,2012,['-2'],[],06:50,6,06:50:00
"h:""07:50""},","h:""0&nbsp;°C""},",16,01,2012,['0'],[],07:50,7,07:50:00
"h:""08:50""},","h:""1&nbsp;°C""},",16,01,2012,['1'],[],08:50,8,08:50:00
"h:""09:50""},","h:""3&nbsp;°C""},",16,01,2012,['3'],[],09:50,9,09:50:00
"h:""10:50""},","h:""4&nbsp;°C""},",16,01,2012,['4'],[],10:50,10,10:50:00
"h:""11:50""},","h:""6&nbsp;°C""},",16,01,2012,['6'],[],11:50,11,11:50:00
"h:""12:50""},","h:""7&nbsp;°C""},",16,01,2012,['7'],[],12:50,12,12:50:00
"h:""13:50""},","h:""7&nbsp;°C""},",16,01,2012,['7'],[],13:50,13,13:50:00
"h:""14:50""},","h:""7&nbsp;°C""},",16,01,2012,['7'],[],14:50,14,14:50:00
"h:""15:50""},","h:""6&nbsp;°C""},",16,01,2012,['6'],[],15:50,15,15:50:00
"h:""16:50""},","h:""4&nbsp;°C""},",16,01,2012,['4'],[],16:50,16,16:50:00
"h:""17:50""},","h:""3&nbsp;°C""},",16,01,2012,['3'],[],17:50,17,17:50:00
"h:""18:50""},","h:""-1&nbsp;°C""},",16,01,2012,['-1'],[],18:50,18,18:50:00
"h:""19:50""},","h:""-2&nbsp;°C""},",16,01,2012,['-2'],[],19:50,19,19:50:00
"h:""20:50""},","h:""-2&nbsp;°C""},",16,01,2012,['-2'],[],20:50,20,20:50:00
"h:""21:50""},","h:""-3&nbsp;°C""},",16,01,2012,['-3'],[],21:50,21,21:50:00
"h:""22:50""},","h:""-2&nbsp;°C""},",16,01,2012,['-2'],[],22:50,22,22:50:00
"h:""23:50""},","h:""-3&nbsp;°C""},",16,01,2012,['-3'],[],23:50,23,23:50:00
"h:""00:50<br><span class=\""smaller soft\"">Di, 17. Jan<\/span>""},","h:""-4&nbsp;°C""},",17,01,2012,['-4'],[],00:50,0,00:50:00
"h:""01:50""},","h:""-5&nbsp;°C""},",17,01,2012,['-5'],[],01:50,1,01:50:00
"h:""02:50""},","h:""-5&nbsp;°C""},",17,01,2012,['-5'],[],02:50,2,02:50:00
"h:""03:50""},","h:""-5&nbsp;°C""},",17,01,2012,['-5'],[],03:50,3,03:50:00
"h:""04:50""},","h:""-5&nbsp;°C""},",17,01,2012,['-5'],[],04:50,4,04:50:00
"h:""05:50""},","h:""-5&nbsp;°C""},",17,01,2012,['-5'],[],05:50,5,05:50:00
"h:""06:50""},","h:""-6&nbsp;°C""},",17,01,2012,['-6'],[],06:50,6,06:50:00
"h:""07:50""},","h:""-5&nbsp;°C""},",17,01,2012,['-5'],[],07:50,7,07:50:00
"h:""08:50""},","h:""-4&nbsp;°C""},",17,01,2012,['-4'],[],08:50,8,08:50:00
"h:""09:50""},","h:""-2&nbsp;°C""},",17,01,2012,['-2'],[],09:50,9,09:50:00
"h:""10:50""},","h:""3&nbsp;°C""},",17,01,2012,['3'],[],10:50,10,10:50:00
"h:""11:50""},","h:""3&nbsp;°C""},",17,01,2012,['3'],[],11:50,11,11:50:00
"h:""12:50""},","h:""4&nbsp;°C""},",17,01,2012,['4'],[],12:50,12,12:50:00
"h:""13:50""},","h:""5&nbsp;°C""},",17,01,2012,['5'],[],13:50,13,13:50:00
"h:""14:50""},","h:""5&nbsp;°C""},",17,01,2012,['5'],[],14:50,14,14:50:00
"h:""15:50""},","h:""5&nbsp;°C""},",17,01,2012,['5'],[],15:50,15,15:50:00
"h:""16:50""},","h:""5&nbsp;°C""},",17,01,2012,['5'],[],16:50,16,16:50:00
"h:""17:50""},","h:""4&nbsp;°C""},",17,01,2012,['4'],[],17:50,17,17:50:00
"h:""18:50""},","h:""1&nbsp;°C""},",17,01,2012,['1'],[],18:50,18,18:50:00
"h:""19:50""},","h:""4&nbsp;°C""},",17,01,2012,['4'],[],19:50,19,19:50:00
"h:""20:50""},","h:""4&nbsp;°C""},",17,01,2012,['4'],[],20:50,20,20:50:00
"h:""21:50""},","h:""4&nbsp;°C""},",17,01,2012,['4'],[],21:50,21,21:50:00
"h:""22:50""},","h:""4&nbsp;°C""},",17,01,2012,['4'],[],22:50,22,22:50:00
"h:""23:50""},","h:""3&nbsp;°C""},",17,01,2012,['3'],[],23:50,23,23:50:00
"h:""00:50<br><span class=\""smaller soft\"">Mi, 18. Jan<\/span>""},","h:""3&nbsp;°C""},",18,01,2012,['3'],[],00:50,0,00:50:00
"h:""01:50""},","h:""4&nbsp;°C""},",18,01,2012,['4'],[],01:50,1,01:50:00
"h:""02:50""},","h:""5&nbsp;°C""},",18,01,2012,['5'],[],02:50,2,02:50:00
"h:""03:50""},","h:""6&nbsp;°C""},",18,01,2012,['6'],[],03:50,3,03:50:00
"h:""04:50""},","h:""7&nbsp;°C""},",18,01,2012,['7'],[],04:50,4,04:50:00
"h:""05:50""},","h:""7&nbsp;°C""},",18,01,2012,['7'],[],05:50,5,05:50:00
"h:""06:50""},","h:""8&nbsp;°C""},",18,01,2012,['8'],[],06:50,6,06:50:00
"h:""07:50""},","h:""8&nbsp;°C""},",18,01,2012,['8'],[],07:50,7,07:50:00
"h:""08:50""},","h:""9&nbsp;°C""},",18,01,2012,['9'],[],08:50,8,08:50:00
"h:""09:50""},","h:""9&nbsp;°C""},",18,01,2012,['9'],[],09:50,9,09:50:00
"h:""10:50""},","h:""9&nbsp;°C""},",18,01,2012,['9'],[],10:50,10,10:50:00
"h:""11:50""},","h:""10&nbsp;°C""},",18,01,2012,"['1', '0']",[],11:50,11,11:50:00
"h:""12:50""},","h:""11&nbsp;°C""},",18,01,2012,"['1', '1']",[],12:50,12,12:50:00
"h:""13:50""},","h:""11&nbsp;°C""},",18,01,2012,"['1', '1']",[],13:50,13,13:50:00
"h:""14:50""},","h:""12&nbsp;°C""},",18,01,2012,"['1', '2']",[],14:50,14,14:50:00
"h:""15:50""},","h:""12&nbsp;°C""},",18,01,2012,"['1', '2']",[],15:50,15,15:50:00
"h:""16:50""},","h:""12&nbsp;°C""},",18,01,2012,"['1', '2']",[],16:50,16,16:50:00
"h:""17:50""},","h:""12&nbsp;°C""},",18,01,2012,"['1', '2']",[],17:50,17,17:50:00
"h:""18:50""},","h:""12&nbsp;°C""},",18,01,2012,"['1', '2']",[],18:50,18,18:50:00
"h:""19:50""},","h:""11&nbsp;°C""},",18,01,2012,"['1', '1']",[],19:50,19,19:50:00
"h:""20:50""},","h:""11&nbsp;°C""},",18,01,2012,"['1', '1']",[],20:50,20,20:50:00
"h:""21:50""},","h:""11&nbsp;°C""},",18,01,2012,"['1', '1']",[],21:50,21,21:50:00
"h:""22:50""},","h:""11&nbsp;°C""},",18,01,2012,"['1', '1']",[],22:50,22,22:50:00
"h:""23:50""},","h:""11&nbsp;°C""},",18,01,2012,"['1', '1']",[],23:50,23,23:50:00
"h:""00:50<br><span class=\""smaller soft\"">Do, 19. Jan<\/span>""},","h:""11&nbsp;°C""},",19,01,2012,"['1', '1']",[],00:50,0,00:50:00
"h:""01:50""},","h:""11&nbsp;°C""},",19,01,2012,"['1', '1']",[],01:50,1,01:50:00
"h:""02:50""},","h:""11&nbsp;°C""},",19,01,2012,"['1', '1']",[],02:50,2,02:50:00
"h:""03:50""},","h:""10&nbsp;°C""},",19,01,2012,"['1', '0']",[],03:50,3,03:50:00
"h:""04:50""},","h:""11&nbsp;°C""},",19,01,2012,"['1', '1']",[],04:50,4,04:50:00
"h:""05:50""},","h:""11&nbsp;°C""},",19,01,2012,"['1', '1']",[],05:50,5,05:50:00
"h:""06:50""},","h:""12&nbsp;°C""},",19,01,2012,"['1', '2']",[],06:50,6,06:50:00
"h:""07:50""},","h:""12&nbsp;°C""},",19,01,2012,"['1', '2']",[],07:50,7,07:50:00
"h:""08:50""},","h:""8&nbsp;°C""},",19,01,2012,['8'],[],08:50,8,08:50:00
"h:""09:50""},","h:""8&nbsp;°C""},",19,01,2012,['8'],[],09:50,9,09:50:00
"h:""10:50""},","h:""9&nbsp;°C""},",19,01,2012,['9'],[],10:50,10,10:50:00
"h:""11:50""},","h:""10&nbsp;°C""},",19,01,2012,"['1', '0']",[],11:50,11,11:50:00
"h:""12:50""},","h:""10&nbsp;°C""},",19,01,2012,"['1', '0']",[],12:50,12,12:50:00
"h:""13:50""},","h:""11&nbsp;°C""},",19,01,2012,"['1', '1']",[],13:50,13,13:50:00
"h:""14:50""},","h:""10&nbsp;°C""},",19,01,2012,"['1', '0']",[],14:50,14,14:50:00
"h:""15:50""},","h:""10&nbsp;°C""},",19,01,2012,"['1', '0']",[],15:50,15,15:50:00
"h:""16:50""},","h:""8&nbsp;°C""},",19,01,2012,['8'],[],16:50,16,16:50:00
"h:""17:50""},","h:""7&nbsp;°C""},",19,01,2012,['7'],[],17:50,17,17:50:00
"h:""18:50""},","h:""7&nbsp;°C""},",19,01,2012,['7'],[],18:50,18,18:50:00
"h:""19:50""},","h:""7&nbsp;°C""},",19,01,2012,['7'],[],19:50,19,19:50:00
"h:""20:50""},","h:""7&nbsp;°C""},",19,01,2012,['7'],[],20:50,20,20:50:00
"h:""21:50""},","h:""7&nbsp;°C""},",19,01,2012,['7'],[],21:50,21,21:50:00
"h:""22:50""},","h:""7&nbsp;°C""},",19,01,2012,['7'],[],22:50,22,22:50:00
"h:""23:50""},","h:""6&nbsp;°C""},",19,01,2012,['6'],[],23:50,23,23:50:00
"h:""00:50<br><span class=\""smaller soft\"">Fr, 20. Jan<\/span>""},","h:""5&nbsp;°C""},",20,01,2012,['5'],[],00:50,0,00:50:00
"h:""01:50""},","h:""5&nbsp;°C""},",20,01,2012,['5'],[],01:50,1,01:50:00
"h:""02:50""},","h:""5&nbsp;°C""},",20,01,2012,['5'],[],02:50,2,02:50:00
"h:""03:50""},","h:""5&nbsp;°C""},",20,01,2012,['5'],[],03:50,3,03:50:00
"h:""04:50""},","h:""5&nbsp;°C""},",20,01,2012,['5'],[],04:50,4,04:50:00
"h:""05:50""},","h:""5&nbsp;°C""},",20,01,2012,['5'],[],05:50,5,05:50:00
"h:""06:50""},","h:""6&nbsp;°C""},",20,01,2012,['6'],[],06:50,6,06:50:00
"h:""07:50""},","h:""6&nbsp;°C""},",20,01,2012,['6'],[],07:50,7,07:50:00
"h:""08:50""},","h:""7&nbsp;°C""},",20,01,2012,['7'],[],08:50,8,08:50:00
"h:""09:50""},","h:""8&nbsp;°C""},",20,01,2012,['8'],[],09:50,9,09:50:00
"h:""10:50""},","h:""9&nbsp;°C""},",20,01,2012,['9'],[],10:50,10,10:50:00
"h:""11:50""},","h:""9&nbsp;°C""},",20,01,2012,['9'],[],11:50,11,11:50:00
"h:""12:50""},","h:""10&nbsp;°C""},",20,01,2012,"['1', '0']",[],12:50,12,12:50:00
"h:""13:50""},","h:""10&nbsp;°C""},",20,01,2012,"['1', '0']",[],13:50,13,13:50:00
"h:""14:50""},","h:""10&nbsp;°C""},",20,01,2012,"['1', '0']",[],14:50,14,14:50:00
"h:""15:50""},","h:""10&nbsp;°C""},",20,01,2012,"['1', '0']",[],15:50,15,15:50:00
"h:""16:50""},","h:""10&nbsp;°C""},",20,01,2012,"['1', '0']",[],16:50,16,16:50:00
"h:""17:50""},","h:""9&nbsp;°C""},",20,01,2012,['9'],[],17:50,17,17:50:00
"h:""18:50""},","h:""9&nbsp;°C""},",20,01,2012,['9'],[],18:50,18,18:50:00
"h:""19:50""},","h:""9&nbsp;°C""},",20,01,2012,['9'],[],19:50,19,19:50:00
"h:""20:50""},","h:""9&nbsp;°C""},",20,01,2012,['9'],[],20:50,20,20:50:00
"h:""21:50""},","h:""9&nbsp;°C""},",20,01,2012,['9'],[],21:50,21,21:50:00
"h:""22:50""},","h:""9&nbsp;°C""},",20,01,2012,['9'],[],22:50,22,22:50:00
"h:""23:50""},","h:""9&nbsp;°C""},",20,01,2012,['9'],[],23:50,23,23:50:00
"h:""00:50<br><span class=\""smaller soft\"">Sa, 21. Jan<\/span>""},","h:""10&nbsp;°C""},",21,01,2012,"['1', '0']",[],00:50,0,00:50:00
"h:""01:50""},","h:""10&nbsp;°C""},",21,01,2012,"['1', '0']",[],01:50,1,01:50:00
"h:""02:50""},","h:""11&nbsp;°C""},",21,01,2012,"['1', '1']",[],02:50,2,02:50:00
"h:""03:50""},","h:""11&nbsp;°C""},",21,01,2012,"['1', '1']",[],03:50,3,03:50:00
"h:""04:50""},","h:""11&nbsp;°C""},",21,01,2012,"['1', '1']",[],04:50,4,04:50:00
"h:""05:50""},","h:""11&nbsp;°C""},",21,01,2012,"['1', '1']",[],05:50,5,05:50:00
"h:""06:50""},","h:""11&nbsp;°C""},",21,01,2012,"['1', '1']",[],06:50,6,06:50:00
"h:""07:50""},","h:""11&nbsp;°C""},",21,01,2012,"['1', '1']",[],07:50,7,07:50:00
"h:""08:50""},","h:""11&nbsp;°C""},",21,01,2012,"['1', '1']",[],08:50,8,08:50:00
"h:""09:50""},","h:""12&nbsp;°C""},",21,01,2012,"['1', '2']",[],09:50,9,09:50:00
"h:""10:50""},","h:""12&nbsp;°C""},",21,01,2012,"['1', '2']",[],10:50,10,10:50:00
"h:""11:50""},","h:""12&nbsp;°C""},",21,01,2012,"['1', '2']",[],11:50,11,11:50:00
"h:""12:50""},","h:""11&nbsp;°C""},",21,01,2012,"['1', '1']",[],12:50,12,12:50:00
"h:""13:50""},","h:""11&nbsp;°C""},",21,01,2012,"['1', '1']",[],13:50,13,13:50:00
"h:""14:50""},","h:""11&nbsp;°C""},",21,01,2012,"['1', '1']",[],14:50,14,14:50:00
"h:""15:50""},","h:""10&nbsp;°C""},",21,01,2012,"['1', '0']",[],15:50,15,15:50:00
"h:""16:50""},","h:""10&nbsp;°C""},",21,01,2012,"['1', '0']",[],16:50,16,16:50:00
"h:""17:50""},","h:""9&nbsp;°C""},",21,01,2012,['9'],[],17:50,17,17:50:00
"h:""18:50""},","h:""8&nbsp;°C""},",21,01,2012,['8'],[],18:50,18,18:50:00
"h:""19:50""},","h:""9&nbsp;°C""},",21,01,2012,['9'],[],19:50,19,19:50:00
"h:""20:50""},","h:""8&nbsp;°C""},",21,01,2012,['8'],[],20:50,20,20:50:00
"h:""21:50""},","h:""7&nbsp;°C""},",21,01,2012,['7'],[],21:50,21,21:50:00
"h:""22:50""},","h:""7&nbsp;°C""},",21,01,2012,['7'],[],22:50,22,22:50:00
"h:""23:50""},","h:""6&nbsp;°C""},",21,01,2012,['6'],[],23:50,23,23:50:00
"h:""00:50<br><span class=\""smaller soft\"">So, 22. Jan<\/span>""},","h:""6&nbsp;°C""},",22,01,2012,['6'],[],00:50,0,00:50:00
"h:""01:50""},","h:""6&nbsp;°C""},",22,01,2012,['6'],[],01:50,1,01:50:00
"h:""02:50""},","h:""6&nbsp;°C""},",22,01,2012,['6'],[],02:50,2,02:50:00
"h:""03:50""},","h:""6&nbsp;°C""},",22,01,2012,['6'],[],03:50,3,03:50:00
"h:""04:50""},","h:""6&nbsp;°C""},",22,01,2012,['6'],[],04:50,4,04:50:00
"h:""05:50""},","h:""7&nbsp;°C""},",22,01,2012,['7'],[],05:50,5,05:50:00
"h:""06:50""},","h:""7&nbsp;°C""},",22,01,2012,['7'],[],06:50,6,06:50:00
"h:""07:50""},","h:""8&nbsp;°C""},",22,01,2012,['8'],[],07:50,7,07:50:00
"h:""08:50""},","h:""9&nbsp;°C""},",22,01,2012,['9'],[],08:50,8,08:50:00
"h:""09:50""},","h:""10&nbsp;°C""},",22,01,2012,"['1', '0']",[],09:50,9,09:50:00
"h:""10:50""},","h:""11&nbsp;°C""},",22,01,2012,"['1', '1']",[],10:50,10,10:50:00
"h:""11:50""},","h:""12&nbsp;°C""},",22,01,2012,"['1', '2']",[],11:50,11,11:50:00
"h:""12:50""},","h:""12&nbsp;°C""},",22,01,2012,"['1', '2']",[],12:50,12,12:50:00
"h:""13:50""},","h:""11&nbsp;°C""},",22,01,2012,"['1', '1']",[],13:50,13,13:50:00
"h:""14:50""},","h:""11&nbsp;°C""},",22,01,2012,"['1', '1']",[],14:50,14,14:50:00
"h:""15:50""},","h:""10&nbsp;°C""},",22,01,2012,"['1', '0']",[],15:50,15,15:50:00
"h:""16:50""},","h:""9&nbsp;°C""},",22,01,2012,['9'],[],16:50,16,16:50:00
"h:""17:50""},","h:""9&nbsp;°C""},",22,01,2012,['9'],[],17:50,17,17:50:00
"h:""18:50""},","h:""8&nbsp;°C""},",22,01,2012,['8'],[],18:50,18,18:50:00
"h:""19:50""},","h:""8&nbsp;°C""},",22,01,2012,['8'],[],19:50,19,19:50:00
